id,created_at,month,text,sentiment,sent_label,is_negative,topic_id,topic_weight
2001004,2023-12-29 14:58:00,2023-12-01,Scored 100% on my algebra test!,positive,positive,0,2,0.70367235
2001005,2022-07-24 17:25:00,2022-07-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036779
2001006,2021-05-23 15:25:00,2021-05-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001007,2022-06-24 07:10:00,2022-06-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001008,2021-03-07 12:06:00,2021-03-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2001009,2023-05-19 21:45:00,2023-05-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001010,2022-08-04 05:32:00,2022-08-01,Working on some algebra problems,neutral,neutral,0,4,0.7777588
2001011,2023-03-06 04:16:00,2023-03-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776444
2001012,2021-07-20 15:27:00,2021-07-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001013,2024-09-24 07:20:00,2024-09-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518391
2001014,2024-03-21 07:58:00,2024-03-01,Had a great study session with friends for math,positive,positive,0,8,0.8222139
2001015,2022-01-11 12:23:00,2022-01-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001016,2022-10-14 02:39:00,2022-10-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001017,2024-01-14 19:40:00,2024-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001018,2022-01-01 23:35:00,2022-01-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001019,2021-03-22 02:50:00,2021-03-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518389
2001020,2023-10-22 18:17:00,2023-10-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001021,2023-02-08 09:18:00,2023-02-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001022,2021-10-21 22:03:00,2021-10-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001023,2023-10-08 09:19:00,2023-10-01,Statistics can actually be fun,positive,positive,0,8,0.7776933
2001024,2024-05-07 15:21:00,2024-05-01,Proud of my progress in math class,positive,positive,0,1,0.7777707
2001025,2024-10-12 03:15:00,2024-10-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001026,2021-07-22 19:21:00,2021-07-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001027,2021-10-06 13:14:00,2021-10-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001028,2024-02-27 10:35:00,2024-02-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001029,2021-07-18 13:06:00,2021-07-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001030,2024-08-30 16:15:00,2024-08-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777774
2001031,2024-04-20 20:22:00,2024-04-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001032,2024-09-23 11:26:00,2024-09-01,Statistics can actually be fun,positive,positive,0,8,0.77768385
2001033,2022-06-21 05:41:00,2022-06-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221323
2001034,2022-12-13 18:13:00,2022-12-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036815
2001035,2022-08-12 21:10:00,2022-08-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001036,2023-11-23 08:29:00,2023-11-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001037,2024-06-18 20:34:00,2024-06-01,Proud of my progress in math class,positive,positive,0,1,0.777771
2001038,2022-10-30 21:52:00,2022-10-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001039,2022-11-23 06:37:00,2022-11-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001040,2023-02-28 05:57:00,2023-02-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518397
2001041,2023-04-03 12:32:00,2023-04-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2001042,2024-10-16 12:36:00,2024-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001043,2021-02-18 20:43:00,2021-02-01,Practicing some math exercises,neutral,neutral,0,5,0.7036983
2001044,2022-01-25 17:24:00,2022-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001045,2022-06-21 08:36:00,2022-06-01,Proud of my progress in math class,positive,positive,0,1,0.7777707
2001046,2023-03-26 07:27:00,2023-03-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001047,2024-11-26 21:31:00,2024-11-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222197
2001048,2021-05-31 16:30:00,2021-05-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775854
2001049,2021-02-12 11:24:00,2021-02-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001050,2024-08-13 16:45:00,2024-08-01,Proud of my progress in math class,positive,positive,0,1,0.7777708
2001051,2024-07-13 01:02:00,2024-07-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001052,2022-11-02 17:58:00,2022-11-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001053,2024-04-25 01:31:00,2024-04-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001054,2023-05-13 13:00:00,2023-05-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001055,2022-04-13 22:01:00,2022-04-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001056,2024-06-21 13:21:00,2024-06-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001057,2024-12-30 00:50:00,2024-12-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036933
2001058,2023-12-20 02:12:00,2023-12-01,Working on some algebra problems,neutral,neutral,0,4,0.77775776
2001059,2023-08-26 19:23:00,2023-08-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001060,2024-09-21 05:44:00,2024-09-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001061,2022-03-16 23:18:00,2022-03-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001062,2023-12-27 13:00:00,2023-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001063,2022-09-22 02:18:00,2022-09-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036822
2001064,2023-06-23 21:28:00,2023-06-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001065,2024-07-25 00:28:00,2024-07-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001066,2021-09-19 19:07:00,2021-09-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036798
2001067,2022-07-09 23:43:00,2022-07-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001068,2022-09-11 23:55:00,2022-09-01,Feeling confident for my math exam,positive,positive,0,2,0.703698
2001069,2024-01-12 12:55:00,2024-01-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001070,2023-02-10 14:53:00,2023-02-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220095
2001071,2022-09-24 23:32:00,2022-09-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001072,2021-09-07 13:59:00,2021-09-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001073,2022-07-11 23:48:00,2022-07-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001074,2023-02-15 18:38:00,2023-02-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001075,2023-06-12 08:17:00,2023-06-01,Working on some algebra problems,neutral,neutral,0,4,0.77775836
2001076,2024-04-13 07:33:00,2024-04-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001077,2023-09-15 13:08:00,2023-09-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2001078,2022-08-23 16:21:00,2022-08-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001079,2022-05-23 09:56:00,2022-05-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001080,2021-11-03 02:21:00,2021-11-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001081,2022-09-26 20:36:00,2022-09-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001082,2024-01-02 20:20:00,2024-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001083,2024-04-10 22:03:00,2024-04-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001084,2023-01-11 19:46:00,2023-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001085,2021-01-17 01:34:00,2021-01-01,Had a great study session with friends for math,positive,positive,0,8,0.8222151
2001086,2024-11-01 20:22:00,2024-11-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001087,2022-07-04 11:39:00,2022-07-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777575
2001088,2022-11-27 07:56:00,2022-11-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777588
2001089,2022-06-18 22:51:00,2022-06-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775425
2001090,2022-07-05 04:08:00,2022-07-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001091,2021-06-17 13:05:00,2021-06-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001092,2021-06-09 16:43:00,2021-06-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001093,2024-03-30 04:48:00,2024-03-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001094,2022-04-12 20:26:00,2022-04-01,Proud of my progress in math class,positive,positive,0,1,0.77777076
2001095,2024-10-22 07:04:00,2024-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001096,2021-04-07 13:51:00,2021-04-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518389
2001097,2024-10-30 02:36:00,2024-10-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183895
2001098,2022-09-12 19:22:00,2022-09-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001099,2022-02-18 01:05:00,2022-02-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001100,2023-02-14 12:57:00,2023-02-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183936
2001101,2024-02-04 15:39:00,2024-02-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518391
2001102,2021-01-21 14:53:00,2021-01-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001103,2024-04-16 09:52:00,2024-04-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001104,2024-06-22 06:12:00,2024-06-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001105,2021-01-18 13:43:00,2021-01-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001106,2023-04-20 11:31:00,2023-04-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036821
2001107,2024-01-29 13:55:00,2024-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001108,2024-07-12 23:29:00,2024-07-01,Working on some algebra problems,neutral,neutral,0,4,0.77775866
2001109,2022-12-24 23:39:00,2022-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775806
2001110,2022-08-23 10:20:00,2022-08-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001111,2023-12-18 12:50:00,2023-12-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001112,2024-02-22 00:31:00,2024-02-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001113,2023-04-05 18:19:00,2023-04-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001114,2022-10-31 00:17:00,2022-10-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001115,2022-03-25 11:55:00,2022-03-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001116,2023-10-29 07:40:00,2023-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001117,2023-10-01 07:51:00,2023-10-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001118,2021-05-19 22:08:00,2021-05-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001119,2022-07-12 06:37:00,2022-07-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001120,2023-06-10 17:17:00,2023-06-01,Math is challenging but I love it,positive,positive,0,0,0.7037022
2001121,2024-06-23 08:36:00,2024-06-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77776027
2001122,2021-01-04 16:06:00,2021-01-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001123,2022-08-01 00:41:00,2022-08-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001124,2022-07-18 11:44:00,2022-07-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001125,2024-09-03 22:20:00,2024-09-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001126,2021-10-07 22:19:00,2021-10-01,Statistics can actually be fun,positive,positive,0,8,0.7776759
2001127,2024-02-08 18:25:00,2024-02-01,Working on some algebra problems,neutral,neutral,0,4,0.77775836
2001128,2022-06-27 22:43:00,2022-06-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777575
2001129,2024-07-07 02:41:00,2024-07-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001130,2021-03-26 06:15:00,2021-03-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001131,2023-02-21 18:50:00,2023-02-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001132,2024-01-22 16:30:00,2024-01-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001133,2023-05-05 19:15:00,2023-05-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518388
2001134,2021-07-04 04:01:00,2021-07-01,Had a great study session with friends for math,positive,positive,0,8,0.8222146
2001135,2021-12-17 21:22:00,2021-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001136,2023-08-02 12:38:00,2023-08-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221323
2001137,2021-08-17 23:10:00,2021-08-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.8222013
2001138,2021-07-05 01:42:00,2021-07-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001139,2021-07-01 00:18:00,2021-07-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001140,2023-09-25 10:48:00,2023-09-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001141,2023-10-20 07:12:00,2023-10-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001142,2024-08-09 01:39:00,2024-08-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221305
2001143,2024-10-03 12:10:00,2024-10-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001144,2021-02-16 05:40:00,2021-02-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001145,2024-12-30 08:03:00,2024-12-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183954
2001146,2024-06-30 20:31:00,2024-06-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001147,2021-01-14 14:52:00,2021-01-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001148,2024-05-02 05:27:00,2024-05-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001149,2023-04-25 12:00:00,2023-04-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001150,2022-08-08 06:18:00,2022-08-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001151,2024-12-27 19:40:00,2024-12-01,Had a great study session with friends for math,positive,positive,0,8,0.8222146
2001152,2023-10-05 00:08:00,2023-10-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001153,2021-02-06 11:29:00,2021-02-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001154,2023-11-28 17:39:00,2023-11-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001155,2023-07-28 14:09:00,2023-07-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001156,2022-10-07 10:47:00,2022-10-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001157,2023-07-14 02:46:00,2023-07-01,Practicing some math exercises,neutral,neutral,0,5,0.7036981
2001158,2023-05-23 13:08:00,2023-05-01,Math is challenging but I love it,positive,positive,0,0,0.70370215
2001159,2024-09-07 18:20:00,2024-09-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001160,2024-02-12 16:42:00,2024-02-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183865
2001161,2024-08-24 00:30:00,2024-08-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001162,2022-01-18 16:47:00,2022-01-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001163,2023-07-19 04:47:00,2023-07-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001164,2021-05-23 20:51:00,2021-05-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001165,2021-09-13 03:57:00,2021-09-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001166,2024-11-13 08:08:00,2024-11-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2001167,2021-01-08 10:57:00,2021-01-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001168,2021-05-31 05:53:00,2021-05-01,Feeling confident for my math exam,positive,positive,0,2,0.703698
2001169,2023-05-12 21:58:00,2023-05-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001170,2022-11-03 05:31:00,2022-11-01,Working on some algebra problems,neutral,neutral,0,4,0.7777589
2001171,2024-03-17 06:01:00,2024-03-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036772
2001172,2021-01-04 20:32:00,2021-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001173,2023-09-20 15:40:00,2023-09-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518391
2001174,2021-05-25 04:18:00,2021-05-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777591
2001175,2024-03-07 16:54:00,2024-03-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001176,2024-01-15 18:12:00,2024-01-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001177,2023-11-20 22:16:00,2023-11-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001178,2023-02-15 20:06:00,2023-02-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001179,2021-11-14 23:49:00,2021-11-01,Working on some algebra problems,neutral,neutral,0,4,0.7777584
2001180,2021-11-03 10:45:00,2021-11-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001181,2023-07-31 00:02:00,2023-07-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221216
2001182,2021-06-13 10:32:00,2021-06-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001183,2024-01-06 06:56:00,2024-01-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001184,2023-01-07 05:38:00,2023-01-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777606
2001185,2022-06-24 21:11:00,2022-06-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183924
2001186,2022-03-05 08:25:00,2022-03-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001187,2024-06-02 07:27:00,2024-06-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001188,2024-04-23 02:13:00,2024-04-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001189,2022-06-07 08:17:00,2022-06-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001190,2021-06-13 10:48:00,2021-06-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001191,2022-12-11 13:04:00,2022-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777585
2001192,2023-06-01 07:14:00,2023-06-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.7777644
2001193,2021-02-04 17:49:00,2021-02-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001194,2024-02-16 17:03:00,2024-02-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001195,2021-04-09 01:29:00,2021-04-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001196,2023-02-07 06:16:00,2023-02-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221323
2001197,2023-08-11 19:11:00,2023-08-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001198,2022-05-18 00:45:00,2022-05-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001199,2023-06-17 18:33:00,2023-06-01,Statistics can actually be fun,positive,positive,0,8,0.77768916
2001200,2022-10-22 17:04:00,2022-10-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777571
2001201,2023-06-05 19:31:00,2023-06-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001202,2023-03-05 07:15:00,2023-03-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001203,2022-10-20 09:39:00,2022-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001204,2022-05-02 19:56:00,2022-05-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036768
2001205,2024-12-29 10:41:00,2024-12-01,Math anxiety is ruining my grades,negative,negative,1,2,0.77777743
2001206,2023-06-10 03:25:00,2023-06-01,Completely lost in statistics class,negative,negative,1,1,0.8222073
2001207,2022-05-22 23:27:00,2022-05-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777533
2001208,2022-11-16 05:29:00,2022-11-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001209,2024-02-24 15:54:00,2024-02-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777596
2001210,2022-09-15 13:09:00,2022-09-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001211,2021-12-24 10:46:00,2021-12-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777774
2001212,2023-05-20 18:52:00,2023-05-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001213,2024-05-07 17:36:00,2024-05-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001214,2023-11-07 16:13:00,2023-11-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001215,2023-10-28 12:19:00,2023-10-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001216,2023-03-19 09:42:00,2023-03-01,Enjoying solving complex equations,positive,positive,0,1,0.82214105
2001217,2024-05-04 09:22:00,2024-05-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036799
2001218,2022-05-25 06:02:00,2022-05-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001219,2022-11-03 06:55:00,2022-11-01,Practicing some math exercises,neutral,neutral,0,5,0.7036986
2001220,2024-01-06 23:29:00,2024-01-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001221,2022-01-28 11:07:00,2022-01-01,Going over my statistics assignment,neutral,neutral,0,5,0.70369333
2001222,2021-09-07 18:08:00,2021-09-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518396
2001223,2021-12-24 05:11:00,2021-12-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001224,2022-07-21 23:23:00,2022-07-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.822213
2001225,2023-05-10 00:42:00,2023-05-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222132
2001226,2024-04-04 05:57:00,2024-04-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001227,2022-01-09 15:00:00,2022-01-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001228,2023-04-19 10:40:00,2023-04-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001229,2022-02-27 18:55:00,2022-02-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001230,2022-11-11 11:12:00,2022-11-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001231,2024-05-24 08:09:00,2024-05-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777553
2001232,2024-05-12 23:56:00,2024-05-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001233,2022-07-25 02:36:00,2022-07-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777606
2001234,2024-12-17 03:46:00,2024-12-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001235,2023-03-01 04:00:00,2023-03-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001236,2021-10-27 23:00:00,2021-10-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001237,2023-02-04 21:38:00,2023-02-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001238,2023-06-11 21:36:00,2023-06-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001239,2024-07-14 21:48:00,2024-07-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001240,2023-10-16 22:07:00,2023-10-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222199
2001241,2022-02-03 12:39:00,2022-02-01,Working on some algebra problems,neutral,neutral,0,4,0.77775866
2001242,2021-09-19 07:28:00,2021-09-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001243,2024-12-01 22:48:00,2024-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001244,2024-04-25 02:33:00,2024-04-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001245,2022-03-02 14:53:00,2022-03-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777575
2001246,2022-01-02 23:46:00,2022-01-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777577
2001247,2021-03-11 02:02:00,2021-03-01,Working on some algebra problems,neutral,neutral,0,4,0.777759
2001248,2023-11-05 23:37:00,2023-11-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001249,2021-01-17 19:38:00,2021-01-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183984
2001250,2024-07-12 12:27:00,2024-07-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2001251,2024-09-18 22:51:00,2024-09-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777552
2001252,2022-06-30 22:49:00,2022-06-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001253,2022-07-25 11:47:00,2022-07-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001254,2024-10-02 09:32:00,2024-10-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518396
2001255,2021-04-24 08:23:00,2021-04-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001256,2023-07-20 17:40:00,2023-07-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001257,2023-10-04 21:34:00,2023-10-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777538
2001258,2021-02-24 01:39:00,2021-02-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001259,2021-10-11 21:08:00,2021-10-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001260,2023-06-01 08:05:00,2023-06-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001261,2023-04-23 20:22:00,2023-04-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001262,2023-08-09 23:08:00,2023-08-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775425
2001263,2022-08-21 23:47:00,2022-08-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036785
2001264,2021-05-07 19:06:00,2021-05-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001265,2024-09-06 18:13:00,2024-09-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
